id;isHead;sHeadDate;sGHeadDate;sTotal;sTarget;isTarget;isNotOnlyTarget;cDaysBetween;isSameDay;isLater;isEarlier;cBus;cEmpl;cCust;isSameOrNever;isLaterOrNever;sGS;sG;sT;sS;isRep;isBF;cSMen;cAMen;dFirstSale;cWorkMonth;cSaleMonth;isServer;isBUCorp;is50lic;isEGG;isBuh;isZUP;isKPR;isUT;isBS;isAnyBuh;isBTOR;isService;isLicense;isPOS
1190090;1;13000;13000;88560;4600;1;1;83;0;1;0;3;2;1;0;1;79805;13000;0;66805;0;0;3;4;42400;9;8;0;0;0;0;1;1;0;0;0;1;0;1;0;0
96161;1;1650;1650;1650;0;0;0;0;0;0;0;1;2;1;1;1;1650;1650;0;0;0;0;1;1;42479;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
615222;1;13000;13000;20749;17400;1;1;182;0;1;0;2;1;1;0;1;13000;13000;0;0;0;0;2;3;42461;6;4;0;0;0;0;1;1;0;0;0;1;0;0;0;0
746839;1;13000;13000;17980;17400;1;1;0;1;0;0;2;10;1;1;0;17980;13000;0;4980;0;0;1;3;42471;2;2;0;0;0;0;1;1;0;0;0;1;0;1;0;0
849787;1;13000;13000;26011;0;0;0;0;0;0;0;3;5;1;1;1;17980;13000;0;4980;0;0;3;5;42472;6;5;0;0;0;0;1;0;0;0;0;1;0;1;0;0
96202;1;1650;1650;1650;0;0;0;0;0;0;0;1;3;1;1;1;1650;1650;0;0;0;0;1;1;42480;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
95040;1;19300;19300;24000;0;0;0;0;0;0;0;2;3;1;1;1;19300;19300;0;0;0;0;2;3;42480;2;2;0;0;0;0;1;0;0;0;0;1;0;0;1;0
95998;1;3300;3300;4545;0;0;0;0;0;0;0;2;4;1;1;1;4545;3300;0;1245;0;0;2;1;42480;2;2;0;0;0;0;1;0;0;0;0;1;0;1;0;0
96241;1;3300;3300;8200;0;0;0;0;0;0;0;2;3;1;1;1;3300;3300;0;0;1;0;1;2;42481;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96070;1;14990;6600;14990;4600;1;1;47;0;1;0;2;3;1;0;1;6600;6600;0;0;1;0;1;1;42482;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
96286;1;1650;1650;1650;0;0;0;0;0;0;0;1;2;1;1;1;1650;1650;0;0;0;0;1;0;42482;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1000061;1;41750;41750;225476;0;0;0;0;0;0;0;3;5;1;1;1;206685;59150;0;147535;1;0;3;3;42384;10;8;0;0;0;0;1;0;0;1;0;1;0;1;1;0
727596;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;2;42482;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
95163;1;9200;3300;9200;0;0;0;0;0;0;0;2;3;1;1;1;3300;3300;0;0;1;0;1;1;42485;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96275;1;11200;3300;11200;0;0;0;0;0;0;0;2;2;1;1;1;3300;3300;0;0;1;0;1;2;42485;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
95123;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;0;0;0;1;2;42485;5;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96248;1;1650;1650;1650;0;0;0;0;0;0;0;1;2;1;1;1;1650;1650;0;0;0;0;1;1;42485;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
95285;1;11000;11000;16670;0;0;0;0;0;0;0;1;1;1;1;1;16670;16670;0;0;0;0;2;1;42485;3;2;0;0;0;0;1;0;0;0;0;1;0;0;1;0
96289;1;3300;3300;3300;0;0;0;0;0;0;0;1;3;1;1;1;3300;3300;0;0;0;0;1;1;42485;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96334;1;1650;1650;1650;0;0;0;0;0;0;0;1;2;1;1;1;1650;1650;0;0;0;0;1;1;42486;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96236;1;2000;1650;2000;0;0;0;0;0;0;0;2;4;1;1;1;1650;1650;0;0;0;0;1;1;42486;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96219;1;11690;3300;11690;0;0;0;0;0;0;0;2;4;1;1;1;3300;3300;0;0;1;0;1;1;42486;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96344;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42486;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96359;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42486;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
246513;1;6600;6600;26490;0;0;0;0;0;0;0;4;2;1;1;1;9090;6600;0;2490;0;0;3;4;42410;7;5;0;0;0;0;1;0;0;0;0;1;0;1;0;1
96239;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42489;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96458;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42494;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
287479;1;13000;13000;46036;0;0;0;0;0;0;0;3;2;1;1;1;40870;30400;0;10470;0;0;3;2;42495;5;5;0;0;0;0;1;0;0;1;0;1;0;1;0;0
96429;1;1650;1650;1650;0;0;0;0;0;0;0;1;2;1;1;1;1650;1650;0;0;0;0;1;1;42495;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96520;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42500;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
95831;1;6600;6600;6600;0;0;0;0;0;0;0;1;5;1;1;1;6600;6600;0;0;0;0;1;1;42500;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
522207;1;3300;3300;10200;0;0;0;0;0;0;0;2;2;1;1;1;3300;3300;0;0;1;0;1;3;42501;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96432;1;1650;1650;1650;0;0;0;0;0;0;0;1;2;1;1;1;1650;1650;0;0;0;0;1;1;42501;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96528;1;3300;3300;3300;0;0;0;0;0;0;0;1;2;1;1;1;3300;3300;0;0;0;0;1;1;42501;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96550;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42501;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1014646;1;13000;13000;1377656;0;0;0;0;0;0;0;4;20;1;1;1;948811;353631;0;595180;0;0;3;5;42390;8;8;1;0;0;0;1;0;0;0;0;1;0;1;0;0
96000;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42502;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96567;1;3300;3300;3300;0;0;0;0;0;0;0;1;1;1;1;1;3300;3300;0;0;0;0;1;1;42502;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96577;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42503;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96555;1;3300;3300;3300;0;0;0;0;0;0;0;1;2;1;1;1;3300;3300;0;0;0;0;1;1;42506;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96601;1;1650;1650;1650;0;0;0;0;0;0;0;1;2;1;1;1;1650;1650;0;0;0;0;1;1;42507;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96646;1;10200;3300;10200;0;0;0;0;0;0;0;2;2;1;1;1;3300;3300;0;0;1;0;1;1;42509;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
508586;1;13000;13000;25892;0;0;0;0;0;0;0;2;2;1;1;1;19300;19300;0;0;0;0;2;3;42509;5;5;0;0;0;0;1;0;0;0;0;1;0;0;1;0
96688;1;11200;3300;11200;0;0;0;0;0;0;0;2;2;1;1;1;3300;3300;0;0;1;0;1;1;42510;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96694;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42510;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96699;1;2000;1650;8895;0;0;0;0;0;0;0;3;2;1;1;1;1650;1650;0;0;1;0;2;3;42510;3;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96177;1;30729;3300;35059;0;0;0;0;0;0;0;3;0;1;1;1;3300;3300;0;0;0;0;2;2;42510;4;2;0;0;0;0;1;0;0;0;0;1;0;0;0;1
96571;1;3300;3300;3300;0;0;0;0;0;0;0;1;2;1;1;1;3300;3300;0;0;0;0;1;0;42513;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
152217;1;1650;1650;7550;0;0;0;0;0;0;0;2;0;1;1;1;1650;1650;0;0;1;0;2;1;42513;3;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
94666;1;1650;1650;34650;2300;1;1;0;1;0;0;2;5;1;1;0;34650;14650;20000;0;0;0;2;1;42513;4;2;0;0;0;0;1;1;0;0;0;1;1;0;0;0
757411;1;26000;26000;34240;0;0;0;0;0;0;0;2;10;1;1;1;26000;26000;0;0;0;0;1;2;42514;5;5;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96671;1;1650;1650;6550;0;0;0;0;0;0;0;2;5;1;1;1;1650;1650;0;0;1;0;2;2;42514;2;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96754;1;1650;1650;1650;0;0;0;0;0;0;0;1;5;1;1;1;1650;1650;0;0;0;0;1;1;42515;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96751;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42514;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
895114;1;26150;26150;43227;0;0;0;0;0;0;0;2;5;1;1;1;40550;40550;0;0;0;0;2;2;42523;4;2;1;0;0;0;1;0;0;0;0;1;0;0;0;0
96807;1;13000;13000;13000;0;0;0;0;0;0;0;1;1;1;1;1;13000;13000;0;0;0;0;1;1;42516;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96761;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;2;42517;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761645;1;26000;26000;36190;17400;1;1;0;1;0;0;2;16;1;1;0;27950;27950;0;0;0;0;3;3;42488;6;6;0;0;0;0;1;1;0;0;0;1;0;0;0;0
96834;1;1650;1650;1650;0;0;0;0;0;0;0;1;2;1;1;1;1650;1650;0;0;0;0;1;1;42520;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96867;1;3300;3300;3300;0;0;0;0;0;0;0;1;1;1;1;1;3300;3300;0;0;0;0;1;1;42521;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1214107;1;1650;1650;7550;2300;1;1;0;1;0;0;2;3;1;1;0;1650;1650;0;0;1;0;2;3;42523;3;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0
96942;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42523;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96964;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42524;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96925;1;1950;1650;1950;0;0;0;0;0;0;0;2;2;1;1;1;1650;1650;0;0;0;0;1;1;42527;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
989579;1;3300;3300;3300;0;0;0;0;0;0;0;1;10;1;1;1;3300;3300;0;0;0;0;1;1;42527;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96884;1;3300;3300;3300;0;0;0;0;0;0;0;1;1;1;1;1;3300;3300;0;0;0;0;1;1;42527;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96712;1;1650;1650;1650;2300;1;1;0;1;0;0;1;5;1;1;0;1650;1650;0;0;0;0;1;1;42528;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
97058;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42529;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97062;1;3300;3300;3300;0;0;0;0;0;0;0;1;1;1;1;1;3300;3300;0;0;0;0;1;1;42529;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97065;1;3300;3300;3300;0;0;0;0;0;0;0;1;1;1;1;1;3300;3300;0;0;0;0;1;1;42530;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
96789;1;9870;2400;450822;3700;1;1;0;1;0;0;5;0;1;1;0;26680;21700;0;4980;0;0;2;3;42530;5;4;0;0;0;0;1;1;0;0;0;1;0;1;1;1
97076;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;0;42530;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
92126;1;8200;3300;8200;0;0;0;0;0;0;0;2;2;1;1;1;3300;3300;0;0;1;0;1;1;42531;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97080;1;13000;13000;170085;17400;1;1;3;0;1;0;3;10;1;0;1;170085;34600;33000;102485;0;0;2;2;42535;4;4;0;0;0;0;1;1;0;0;0;1;1;1;1;0
97131;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42535;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
532302;1;3300;3300;3300;0;0;0;0;0;0;0;1;1;1;1;1;3300;3300;0;0;0;0;1;2;42541;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97214;1;1650;1650;1650;0;0;0;0;0;0;0;1;10;1;1;1;1650;1650;0;0;0;0;1;1;42542;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
728022;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;2;1;42541;2;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97236;1;1650;1650;1650;0;0;0;0;0;0;0;1;2;1;1;1;1650;1650;0;0;0;0;1;1;42543;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97074;1;2150;1650;2150;0;0;0;0;0;0;0;2;0;1;1;1;1650;1650;0;0;0;0;1;1;42544;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
620609;1;1650;1650;1650;0;0;0;0;0;0;0;1;3;1;1;1;1650;1650;0;0;0;0;1;2;42524;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
757849;1;26000;26000;30944;0;0;0;0;0;0;0;2;7;1;1;1;26000;26000;0;0;0;0;1;3;42551;4;4;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97227;1;1650;1650;1650;0;0;0;0;0;0;0;1;2;1;1;1;1650;1650;0;0;0;0;1;1;42544;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97291;1;9950;4050;9950;0;0;0;0;0;0;0;2;10;1;1;1;4050;4050;0;0;1;0;1;1;42545;3;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97332;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42549;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97324;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42550;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
613956;1;1650;1650;1650;0;0;0;0;0;0;0;1;200;1;1;1;1650;1650;0;0;0;0;1;1;42550;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97362;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42552;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97337;1;4950;4950;4950;0;0;0;0;0;0;0;1;1;1;1;1;4950;4950;0;0;0;0;1;1;42551;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97369;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42552;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
757761;1;3300;3300;8100;0;0;0;0;0;0;0;2;1;1;1;1;3300;3300;0;0;0;0;1;2;42542;4;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97354;1;1650;1650;10040;0;0;0;0;0;0;0;2;1;1;1;1;1650;1650;0;0;1;0;1;1;42552;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97385;1;3300;3300;8280;0;0;0;0;0;0;0;2;2;1;1;1;8280;3300;0;4980;0;0;1;1;42555;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0
97386;1;3300;3300;10690;0;0;0;0;0;0;0;2;1;1;1;1;3300;3300;0;0;1;0;1;1;42556;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97436;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42557;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
95445;1;13000;13000;35266;0;0;0;0;0;0;0;3;15;1;1;1;15490;13000;0;2490;0;0;1;1;42559;2;2;0;0;0;0;1;0;0;0;0;1;0;1;0;0
97368;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42562;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97499;1;9200;3300;14000;0;0;0;0;0;0;0;2;3;1;1;1;3300;3300;0;0;1;0;1;1;42562;2;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
930602;1;3300;3300;3300;0;0;0;0;0;0;0;1;1;1;1;1;3300;3300;0;0;0;0;1;1;42562;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
919013;1;16200;16200;21144;0;0;0;0;0;0;0;2;6;1;1;1;16200;16200;0;0;0;0;1;1;42562;3;3;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97142;1;3300;3300;3300;0;0;0;0;0;0;0;1;2;1;1;1;3300;3300;0;0;0;0;1;1;42563;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97466;1;6550;1650;11530;0;0;0;0;0;0;0;3;3;1;1;1;6630;1650;0;4980;1;0;1;1;42564;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0
97527;1;3300;3300;3300;0;0;0;0;0;0;0;1;2;1;1;1;3300;3300;0;0;0;0;1;1;42565;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97582;1;1650;1650;10040;0;0;0;0;0;0;0;3;1;1;1;1;4140;1650;0;2490;1;0;1;1;42566;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0
522259;1;5600;5600;11825;0;0;0;0;0;0;0;2;0;1;1;1;11825;5600;0;6225;0;0;1;1;42566;4;2;0;0;0;0;1;0;0;1;0;1;0;1;0;0
736894;1;1650;1650;4140;0;0;0;0;0;0;0;2;1;1;1;1;4140;1650;0;2490;0;0;1;2;42569;3;2;0;0;0;0;1;0;0;0;0;1;0;1;0;0
97537;1;3300;3300;3300;0;0;0;0;0;0;0;1;1;1;1;1;3300;3300;0;0;0;0;1;1;42569;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97639;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42571;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97642;1;44300;44300;53234;21000;1;1;0;1;0;0;3;19;1;1;0;46790;44300;0;2490;0;0;1;2;42571;3;3;0;0;0;0;1;1;0;0;0;1;0;1;1;0
97533;1;23350;13000;29575;0;0;0;0;0;0;0;4;0;1;1;1;23000;13000;10000;0;0;0;1;2;42571;2;2;0;0;0;0;1;0;0;0;0;1;1;0;0;1
650217;1;13000;13000;13300;0;0;0;0;0;0;0;2;1;1;1;1;13000;13000;0;0;0;0;1;2;42607;2;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1039390;1;16950;16950;46301;0;0;0;0;0;0;0;3;5;1;1;1;30645;16950;0;13695;0;0;3;2;42381;9;9;0;1;0;0;1;0;0;0;0;1;0;1;0;0
810622;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42573;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
94693;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42577;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97740;1;3300;3300;3300;4600;1;1;0;1;0;0;1;1;1;1;0;3300;3300;0;0;0;0;1;1;42577;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
97667;1;3300;3300;3300;4600;1;1;0;1;0;0;1;3;1;1;0;3300;3300;0;0;0;0;1;1;42577;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
97749;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42578;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97752;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42578;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
493865;1;26000;26000;254950;0;0;0;0;0;0;0;4;0;1;1;1;143030;26000;0;117030;0;0;1;1;42578;4;2;0;0;0;0;1;0;0;0;0;1;0;1;0;1
97763;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42578;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97764;1;1650;1650;1650;0;0;0;0;0;0;0;1;2;1;1;1;1650;1650;0;0;0;0;1;1;42578;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97782;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42580;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97770;1;1650;1650;2150;0;0;0;0;0;0;0;2;2;1;1;1;1650;1650;0;0;0;0;1;1;42580;2;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
99656;1;19300;19300;51844;0;0;0;0;0;0;0;4;50;1;1;1;44200;19300;0;24900;0;0;1;5;42565;3;3;0;0;0;0;1;0;0;0;0;1;0;1;1;0
98292;1;1650;1650;10285;0;0;0;0;0;0;0;3;1;1;1;1;2895;1650;0;1245;1;0;1;1;42582;2;2;0;0;0;0;1;0;0;0;0;1;0;1;0;0
97794;1;3300;3300;3300;4600;1;1;0;1;0;0;1;1;1;1;0;3300;3300;0;0;0;0;1;1;42583;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
97800;1;5300;4800;5300;4600;1;1;0;1;0;0;2;2;1;1;0;4800;4800;0;0;0;0;1;1;42585;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
97825;1;3360;3360;3360;0;0;0;0;0;0;0;1;1;1;1;1;3360;3360;0;0;0;0;1;1;42585;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
926664;1;16200;16200;20496;21000;1;1;0;1;0;0;2;2;1;1;0;16200;16200;0;0;0;0;1;1;42585;2;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0
97709;1;32900;32900;35048;17400;1;1;0;1;0;0;2;0;1;1;0;32900;32900;0;0;0;0;1;1;42586;2;2;0;0;0;0;1;1;0;0;0;1;0;0;1;0
97341;1;23000;13000;267239;0;0;0;0;0;0;0;5;0;1;1;1;85000;13000;72000;0;0;0;2;4;42587;2;2;0;0;0;0;1;0;0;0;0;1;1;0;0;1
737521;1;185852;13000;195632;0;0;0;0;0;0;0;6;0;1;1;1;39000;13000;26000;0;0;0;2;3;42592;3;2;0;0;0;0;1;0;0;0;0;1;1;0;0;1
97931;1;3360;3360;3360;4600;1;1;0;1;0;0;1;12;1;1;0;3360;3360;0;0;0;0;1;1;42593;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
97906;1;18900;13000;18900;0;0;0;0;0;0;0;2;0;1;1;1;13000;13000;0;0;1;0;1;1;42592;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
758534;1;26000;26000;27648;17400;1;1;0;1;0;0;2;10;1;1;0;26000;26000;0;0;0;0;1;4;42598;2;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0
97908;1;7290;4800;7290;0;0;0;0;0;0;0;2;2;1;1;1;4800;4800;0;0;0;0;1;1;42598;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97902;1;6720;6720;6720;0;0;0;0;0;0;0;1;1;1;1;1;6720;6720;0;0;0;0;1;1;42599;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97952;1;13000;13000;16296;0;0;0;0;0;0;0;2;3;1;1;1;13000;13000;0;0;0;0;1;2;42599;2;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97888;1;4800;4800;4800;0;0;0;0;0;0;0;1;1;1;1;1;4800;4800;0;0;0;0;1;1;42600;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
507498;1;8350;8350;9595;0;0;0;0;0;0;0;2;3;1;1;1;9595;8350;0;1245;0;0;1;1;42600;2;2;0;0;0;0;1;0;0;0;0;1;0;1;0;0
98009;1;7300;2400;9790;0;0;0;0;0;0;0;3;3;1;1;1;4890;2400;0;2490;1;0;1;1;42601;2;2;0;0;0;0;1;0;0;0;0;1;0;1;0;0
98079;1;8300;2400;8300;0;0;0;0;0;0;0;2;2;1;1;1;2400;2400;0;0;1;0;1;1;42604;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97954;1;16250;4800;16250;4600;1;1;-35;0;0;1;2;3;1;0;0;16250;4800;0;11450;0;0;2;1;42639;2;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0
918892;1;2400;2400;95410;0;0;0;0;0;0;0;3;10;1;1;1;95410;28000;45000;22410;0;0;1;2;42605;2;2;0;0;0;0;1;0;0;0;0;1;1;1;1;0
97559;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42606;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
78321;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42606;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
98075;1;56200;56200;74096;17400;1;1;0;1;0;0;2;5;1;1;0;68800;68800;0;0;0;0;1;2;42607;2;2;0;1;0;0;1;1;0;1;0;1;0;0;1;0
98007;1;16200;16200;16200;0;0;0;0;0;0;0;1;1;1;1;1;16200;16200;0;0;0;0;1;1;42613;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
97754;1;26000;26000;380138;0;0;0;0;0;0;0;4;150;1;1;1;378490;26000;350000;2490;0;1;1;3;42612;2;2;0;0;0;0;1;0;0;0;0;1;1;1;0;0
98107;1;13000;13000;32776;0;0;0;0;0;0;0;2;2;1;1;1;13000;13000;0;0;0;0;1;2;42614;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
